0	2.6008691787719727	0.8636914491653442	-0.6192427277565002	0
0	0.048059530556201935	0.32479581236839294	4.118664264678955	0
0	0.5833685398101807	-0.5436318516731262	2.683417320251465	0
0	0.9696163535118103	-0.5163587927818298	-0.48254334926605225	0
0	1.1326677799224854	-0.5165330767631531	4.836970806121826	0
0	1.3873311281204224	0.31507444381713867	1.7504295110702515	0
0	0.6097553968429565	-0.48975539207458496	1.493580937385559	0
0	-0.5668385028839111	0.9909713864326477	6.088858127593994	0
0	0.9464098215103149	-0.5592308044433594	4.298841953277588	0
0	0.8638056516647339	-0.09671355038881302	1.3272082805633545	0
0	0.45305854082107544	0.3061105012893677	6.636653900146484	0
0	1.0897027254104614	0.15518279373645782	2.339193105697632	0
0	0.9985788464546204	0.5212642550468445	0.7854281663894653	0
0	0.8614325523376465	0.0869084969162941	6.86525821685791	0
0	0.5917758941650391	-0.633855402469635	3.9783120155334473	0
0	-0.042299799621105194	0.40161436796188354	-0.25475606322288513	0
0	1.160958170890808	0.18446151912212372	6.480005264282227	0
0	0.9736154675483704	-0.6139465570449829	3.713841438293457	0
0	1.8631243705749512	0.23076575994491577	1.2069807052612305	0
0	-0.0371672660112381	0.1530335694551468	5.860022068023682	0
0	1.341513752937317	-0.6904199123382568	3.35343074798584	0
0	0.5224241614341736	0.33839040994644165	1.9841715097427368	0
0	1.5813775062561035	-1.8136601448059082	1.5896241664886475	0
0	0.7409536838531494	0.45196059346199036	3.9633772373199463	0
0	1.7020444869995117	-0.04610714316368103	2.429551601409912	0
0	0.4036490023136139	-0.39983245730400085	0.4255867004394531	0
0	0.8180983066558838	-0.30471596121788025	3.258082151412964	0
0	1.4914429187774658	-0.5703244805335999	2.0177316665649414	0
0	2.409184217453003	0.5523607730865479	-1.5773239135742188	0
0	1.799353837966919	0.08799328655004501	4.236830711364746	0
0	0.2258455455303192	-0.15750417113304138	2.8791627883911133	0
0	1.2731332778930664	-0.7354438304901123	0.17492933571338654	0
0	0.07771295309066772	0.036474600434303284	5.118658065795898	0
0	1.4319276809692383	-0.006023228168487549	3.995107412338257	0
